year;area km²;mun;geocode_ibge
2010;0,00;Feira Nova do Maranhão;2104073
2010;0,00;Lago do Junco;2105807
2010;0,00;Combinado;1705557
2010;0,00;São Valério;1720499
2010;6,57;Alvarães;1300029
2010;1,89;Coroatá;2103604
2010;1,89;Theobroma;1101609
2010;8,52;Amajari;1400027
2010;0,89;Lagoa Grande do Maranhão;2105963
2010;0,03;Trizidela do Vale;2112233
2010;5,69;Plácido de Castro;1200385
2010;0,23;Santarém Novo;1506906
2010;58,76;Cachoeira do Piriá;1501956
2010;0,58;Capanema;1502202
2010;0,22;Santa Izabel do Pará;1506500
2010;17,51;São Domingos do Maranhão;2110708
2010;0,49;Augustinópolis;1702554
2010;3,14;Araguacema;1701903
2010;1,52;Buriti Bravo;2102309
2010;31,73;Aripuanã;5101407
2010;0,58;Boa Vista;1400100
2010;77,51;Anapu;1500859
2010;1,74;Abel Figueiredo;1500131
2010;5,90;Pimenteiras do Oeste;1101468
2010;0,14;Pium;1717503
2010;0,58;Santa Luzia D'Oeste;1100296
2010;14,45;São Francisco do Guaporé;1101492
2010;1,03;Nortelândia;5106000
2010;13,55;Cametá;1502103
2010;23,20;Itapecuru Mirim;2105401
2010;0,10;Arenápolis;5101308
2010;1,21;Araguaína;1702109
2010;19,34;Comodoro;5103304
2010;0,71;Esperantina;1707405
2010;3,00;Salto do Céu;5107750
2010;18,99;Caracaraí;1400209
2010;30,16;Acará;1500206
2010;1,45;Godofredo Viana;2104305
2010;0,00;São Felipe D'Oeste;1101484
2010;0,38;Wanderlândia;1722081
2010;15,87;Rorainópolis;1400472
2010;0,44;Arari;2101004
2010;1,47;Araputanga;5101258
2010;13,16;Amarante do Maranhão;2100600
2010;4,80;Terra Nova do Norte;5108055
2010;27,53;Alenquer;1500404
2010;32,29;Iracema;1400282
2010;28,31;Senador José Porfírio;1507805
2010;2,48;Presidente Dutra;2109106
2010;37,03;Sena Madureira;1200500
2010;2,18;Fonte Boa;1301605
2010;5,44;São Domingos do Araguaia;1507151
2010;51,17;Itupiranga;1503705
2010;4,43;Santa Terezinha;5107776
2010;27,85;Feliz Natal;5103700
2010;1,30;Formoso do Araguaia;1708205
2010;46,72;Santa Maria das Barreiras;1506583
2010;68,65;Prainha;1506005
2010;1,33;Monção;2106904
2010;11,98;Anajás;1500701
2010;0,02;Bequimão;2101905
2010;1,45;Capitão Poço;1502301
2010;0,29;Mirante da Serra;1101302
2010;0,93;Cachoeira do Arari;1502004
2010;3,30;Itamarati;1301951
2010;11,33;Acrelândia;1200013
2010;26,42;Cotriguaçu;5103379
2010;5,40;Eirunepé;1301407
2010;5,37;Senador Alexandre Costa;2111748
2010;7,43;Bom Jesus do Tocantins;1501576
2010;13,30;Porto Walter;1200393
2010;3,63;Barão de Melgaço;5101605
2010;1,94;São João do Carú;2111029
2010;11,90;Piçarra;1505635
2010;2,09;Luís Domingues;2106201
2010;3,87;Dom Pedro;2103802
2010;20,85;Bom Jesus das Selvas;2102036
2010;0,85;Ribamar Fiquene;2109551
2010;0,41;Terra Alta;1507961
2010;9,12;Borba;1300805
2010;0,25;Poxoréu;5107008
2010;8,12;Amapá do Maranhão;2100550
2010;12,33;Nova Mutum;5106224
2010;0,09;Nossa Senhora do Livramento;5106109
2010;0,81;Soure;1507904
2010;0,91;São Paulo de Olivença;1303908
2010;0,79;Vale de São Domingos;5108352
2010;0,91;Alvorada D'Oeste;1100346
2010;2,49;Silves;1304005
2010;22,65;Feijó;1200302
2010;51,42;Boca do Acre;1300706
2010;0,22;Sítio Novo do Tocantins;1720804
2010;0,70;João Lisboa;2105500
2010;19,96;Monte Alegre;1504802
2010;0,50;Sorriso;5107925
2010;2,64;Nova Monte Verde;5108956
2010;0,27;Nazaré;1714302
2010;19,53;Centro Novo do Maranhão;2103174
2010;2,63;Chaves;1502509
2010;45,41;Ipixuna do Pará;1503457
2010;1,29;Corumbiara;1100072
2010;6,57;Alto Alegre;1400050
2010;2,14;Maracanã;1504307
2010;0,34;Riachinho;1718550
2010;2,11;Rio Crespo;1100262
2010;1,64;Presidente Vargas;2109304
2010;8,26;Bujari;1200138
2010;0,34;Santa Bárbara do Pará;1506351
2010;2,34;Cocalinho;5103106
2010;0,10;Lago da Pedra;2105708
2010;10,08;Envira;1301506
2010;3,54;São Geraldo do Araguaia;1507458
2010;4,28;Graça Aranha;2104701
2010;31,35;Porto de Moz;1505908
2010;0,42;Alto Alegre do Pindaré;2100477
2010;6,74;Governador Eugênio Barros;2104602
2010;2,32;Ferreira Gomes;1600238
2010;1,09;Santo Antônio do Leverger;5107800
2010;3,03;Miranda do Norte;2106755
2010;4,52;Palestina do Pará;1505494
2010;37,53;Oriximiná;1505304
2010;24,78;Arame;2100956
2010;3,51;Nova Olinda do Maranhão;2107357
2010;14,96;Apiacás;5100805
2010;3,05;Espigão D'Oeste;1100098
2010;2,82;Alta Floresta;5100250
2010;5,57;Nova Maringá;5108907
2010;5,03;Laranjal do Jari;1600279
2010;46,27;Medicilândia;1504455
2010;0,11;Estreito;2104057
2010;1,70;Santo Antônio dos Lopes;2110302
2010;0,51;Peixe-Boi;1505601
2010;78,11;Colniza;5103254
2010;2,77;Santo Afonso;5107263
2010;0,85;Santo Antônio do Içá;1303700
2010;0,08;Ponta de Pedras;1505700
2010;1,71;Cidelândia;2103257
2010;0,09;Alcântara;2100204
2010;2,34;Brejo Grande do Araguaia;1501758
2010;56,09;Portel;1505809
2010;5,00;Salvaterra;1506302
2010;0,32;Primavera;1506104
2010;11,08;Santa Carmem;5107248
2010;1,69;Muaná;1504901
2010;6,19;São José do Rio Claro;5107305
2010;19,94;Rio Branco;1200401
2010;3,75;Capixaba;1200179
2010;0,96;Tabatinga;1304062
2010;0,13;Dueré;1707306
2010;0,07;Serrano do Maranhão;2111789
2010;0,27;Bandeirantes do Tocantins;1703057
2010;0,12;Figueirópolis D'Oeste;5103809
2010;44,46;Óbidos;1505106
2010;1,13;Junco do Maranhão;2105658
2010;0,98;Marapanim;1504406
2010;5,75;Boa Vista do Gurupi;2101970
2010;1,32;Carauari;1301001
2010;0,07;Luzinópolis;1712454
2010;1,19;Itapiranga;1302009
2010;0,12;Palmeirândia;2107605
2010;2,12;Guaraí;1709302
2010;0,77;Reserva do Cabaçal;5107156
2010;4,74;Nova Xavantina;5106257
2010;6,93;Garrafão do Norte;1503077
2010;4,76;Fernando Falcão;2104081
2010;0,49;Davinópolis;2103752
2010;62,88;Manicoré;1302702
2010;26,03;Vila Bela da Santíssima Trindade;5105507
2010;10,45;Cândido Mendes;2102606
2010;3,60;Japurá;1302108
2010;9,75;Paranaíta;5106299
2010;0,53;Nova Olímpia;5106232
2010;1,23;São Miguel do Tocantins;1720200
2010;9,45;Tabaporã;5107941
2010;2,03;Manaquiri;1302553
2010;0,18;Rolim de Moura;1100288
2010;0,19;Tocantinópolis;1721208
2010;3,45;Pracuúba;1600550
2010;4,53;Santa Luzia;2110005
2010;14,88;Viseu;1508308
2010;7,21;Turilândia;2112456
2010;21,70;Porto dos Gaúchos;5106802
2010;0,46;Benjamin Constant;1300607
2010;0,28;Santa Maria do Pará;1506609
2010;103,06;Grajaú;2104800
2010;9,85;Juína;5105150
2010;0,33;Araguanã;1702158
2010;1,82;Amapá;1600105
2010;12,36;Candeias do Jamari;1100809
2010;0,50;São João do Paraíso;2111052
2010;1,06;Governador Jorge Teixeira;1101005
2010;6,73;Jacundá;1503804
2010;17,88;Machadinho D'Oeste;1100130
2010;1,08;Cacaulândia;1100601
2010;2,10;São José dos Quatro Marcos;5107107
2010;0,33;Alto Alegre do Maranhão;2100436
2010;0,20;Dom Aquino;5103601
2010;3,20;Santa Rosa do Purus;1200435
2010;1,91;Goianorte;1708304
2010;3,27;Santa Helena;2109809
2010;0,38;São Caetano de Odivelas;1507102
2010;0,30;Carlinda;5102793
2010;0,36;Pau D'Arco;1716307
2010;21,99;Marechal Thaumaturgo;1200351
2010;4,06;Urucará;1304302
2010;0,96;Melgaço;1504505
2010;0,10;Araguaiana;5101001
2010;3,74;Pontes e Lacerda;5106752
2010;22,23;Querência;5107065
2010;0,53;Presidente Sarney;2109270
2010;0,02;São Luís Gonzaga do Maranhão;2111409
2010;4,09;Pimenta Bueno;1100189
2010;4,86;São João do Araguaia;1507508
2010;0,25;São Raimundo do Doca Bezerra;2111631
2010;0,29;Paço do Lumiar;2107506
2010;0,35;Nova Guarita;5108808
2010;1,20;Santa Fé do Araguaia;1718865
2010;8,64;Vilhena;1100304
2010;0,12;Palmeiras do Tocantins;1713809
2010;46,26;Apuí;1300144
2010;19,07;Itacoatiara;1301902
2010;7,47;Juruti;1503903
2010;3,56;Vale do Anari;1101757
2010;4,48;Ipixuna;1301803
2010;5,69;Ribeirão Cascalheira;5107180
2010;0,29;Nova União;1101435
2010;0,72;Santa Filomena do Maranhão;2109759
2010;9,25;Presidente Figueiredo;1303536
2010;0,22;Jaru;1100114
2010;6,69;Pacaraima;1400456
2010;59,29;Mucajaí;1400308
2010;222,73;Novo Repartimento;1505064
2010;1,39;Senador La Rocque;2111763
2010;1,88;Vargem Grande;2112704
2010;12,64;Floresta do Araguaia;1503044
2010;0,25;São José de Ribamar;2111201
2010;11,70;Uiramutã;1400704
2010;17,80;Conceição do Araguaia;1502707
2010;0,39;Formosa da Serra Negra;2104099
2010;2,44;Governador Archer;2104503
2010;2,97;Cantanhede;2102705
2010;11,89;Calçoene;1600204
2010;0,11;São Pedro da Água Branca;2111532
2010;22,92;Nova Ubiratã;5106240
2010;39,57;Lábrea;1302405
2010;3,39;Barcelos;1300409
2010;0,07;Maurilândia do Tocantins;1712801
2010;4,91;Jutaí;1302306
2010;0,25;Denise;5103452
2010;4,70;Matões do Norte;2106631
2010;1,36;Bonito;1501600
2010;5,68;Porto Esperidião;5106828
2010;0,15;Campo Verde;5102678
2010;0,12;Pedra Preta;5106372
2010;0,78;Lambari D'Oeste;5105234
2010;274,18;Pacajá;1505486
2010;26,30;Jacareacanga;1503754
2010;1,11;Codajás;1301308
2010;2,91;Marianópolis do Tocantins;1712504
2010;19,47;Bom Jardim;2102002
2010;0,24;Itaporã do Tocantins;1711100
2010;33,62;Cujubim;1100940
2010;3,87;Marajá do Sena;2106359
2010;0,07;Ananindeua;1500800
2010;22,77;Baião;1501204
2010;5,55;Xapuri;1200708
2010;5,85;Marcelândia;5105580
2010;0,19;Colméia;1716703
2010;13,75;Tapurah;5108006
2010;0,27;Nova Nazaré;5106174
2010;0,12;Sapezal;5107875
2010;4,22;Beruri;1300631
2010;4,65;Colinas;2103505
2010;1,04;Urucurituba;1304401
2010;9,06;Curralinho;1502806
2010;50,78;Novo Progresso;1505031
2010;0,32;Vigia;1508209
2010;14,34;Açailândia;2100055
2010;53,99;Breu Branco;1501782
2010;19,93;Paranatinga;5106307
2010;67,63;Paragominas;1505502
2010;0,10;Sapucaia;1507755
2010;59,22;Nova Mamoré;1100338
2010;0,17;Pedro do Rosário;2108256
2010;0,95;Amaturá;1300060
2010;0,32;São Bento do Tocantins;1720101
2010;26,68;Trairão;1508050
2010;7,33;Nova Ipixuna;1504976
2010;5,08;Pauini;1303502
2010;0,12;Penalva;2108306
2010;1,78;Alta Floresta D'Oeste;1100015
2010;6,23;Gurupá;1503101
2010;2,37;Bom Jesus do Araguaia;5101852
2010;0,36;Governador Nunes Freire;2104677
2010;52,68;Rondon do Pará;1506187
2010;2,33;Tucumã;1508084
2010;7,34;São João da Baliza;1400506
2010;1,12;Nova Santa Helena;5106190
2010;0,25;São Mateus do Maranhão;2111508
2010;0,44;Concórdia do Pará;1502756
2010;0,47;Paulo Ramos;2108108
2010;0,64;Rondonópolis;5107602
2010;12,22;Jenipapo dos Vieiras;2105476
2010;0,82;Axixá;2101103
2010;0,42;Lajeado Novo;2105989
2010;2,76;Boa Vista do Ramos;1300680
2010;18,19;Igarapé-Miri;1503309
2010;3,79;São Miguel do Guaporé;1100320
2010;19,30;Careiro da Várzea;1301159
2010;6,45;Xambioá;1722107
2010;0,26;Campestre do Maranhão;2102556
2010;6,30;Vila Rica;5108600
2010;91,13;Itaituba;1503606
2010;22,00;Eldorado do Carajás;1502954
2010;3,86;Itaubal;1600253
2010;1,91;Mocajuba;1504604
2010;10,00;Nova Esperança do Piriá;1504950
2010;10,31;Manaus;1302603
2010;9,77;São Gabriel da Cachoeira;1303809
2010;15,13;Juara;5105101
2010;2,66;Bragança;1501709
2010;0,84;São Francisco do Pará;1507409
2010;3,45;Rosário;2109601
2010;0,81;Porto Franco;2109007
2010;19,03;Santarém;1506807
2010;2,37;Novo Santo Antônio;5106315
2010;2,14;Salinópolis;1506203
2010;0,35;São Francisco do Brejão;2110856
2010;132,95;Porto Velho;1100205
2010;5,62;Faro;1503002
2010;0,21;Urupá;1101708
2010;0,09;Axixá do Tocantins;1702901
2010;1,58;Curuçá;1502905
2010;2,66;Porto Alegre do Norte;5106778
2010;39,31;Santana do Araguaia;1506708
2010;14,89;Juruena;5105176
2010;1,90;Barcarena;1501303
2010;0,76;Nobres;5105903
2010;0,07;Novo Horizonte do Norte;5106273
2010;3,69;Xinguara;1508407
2010;0,11;Sítio Novo;2111805
2010;49,27;Goianésia do Pará;1503093
2010;3,05;Carutapera;2102903
2010;193,85;Altamira;1500602
2010;35,88;Tomé-Açu;1508001
2010;0,77;Montes Altos;2107001
2010;0,63;Cajari;2102507
2010;8,01;Humaitá;1301704
2010;4,24;Terra Santa;1507979
2010;10,81;Aurora do Pará;1500958
2010;0,22;Ministro Andreazza;1101203
2010;2,10;São Sebastião da Boa Vista;1507706
2010;32,06;Rurópolis;1506195
2010;0,17;Anajatuba;2100709
2010;10,55;Gonçalves Dias;2104404
2010;2,39;Atalaia do Norte;1300201
2010;78,84;Marabá;1504208
2010;0,43;Icatu;2105104
2010;7,04;Coari;1301209
2010;0,95;Centro do Guilherme;2103158
2010;8,75;Tefé;1304203
2010;0,31;Santana;1600600
2010;115,47;Moju;1504703
2010;0,09;Porto Estrela;5106851
2010;9,48;Vitória do Xingu;1508357
2010;11,69;Brasnorte;5101902
2010;0,01;São João do Soter;2111078
2010;68,54;Uruará;1508159
2010;0,20;Maranhãozinho;2106375
2010;1,73;Afuá;1500305
2010;4,65;Mâncio Lima;1200336
2010;7,89;Guajará;1301654
2010;2,00;Breves;1501808
2010;0,89;Praia Norte;1718303
2010;38,54;Almeirim;1500503
2010;0,33;Pequizeiro;1716653
2010;3,73;Barra do Bugres;5101704
2010;11,41;Itinga do Maranhão;2105427
2010;0,23;Poconé;5106505
2010;4,81;Seringueiras;1101500
2010;42,24;Ipiranga do Norte;5104526
2010;3,06;Chupinguaia;1100924
2010;1,18;Bujaru;1501907
2010;0,92;Vila Nova dos Martírios;2112852
2010;1,18;Cabixi;1100031
2010;5,70;Santa Isabel do Rio Negro;1303601
2010;3,98;Rio Maria;1506161
2010;10,53;Careiro;1301100
2010;0,07;Colorado do Oeste;1100064
2010;5,15;São Luiz;1400605
2010;1,36;Tangará da Serra;5107958
2010;0,68;Cachoeira Grande;2102374
2010;13,37;Novo Mundo;5106265
2010;7,15;Água Azul do Norte;1500347
2010;4,78;São Sebastião do Uatumã;1303957
2010;37,09;Itanhangá;5104542
2010;8,89;União do Sul;5108303
2010;24,98;Tarauacá;1200609
2010;7,84;Itaipava do Grajaú;2105351
2010;3,77;Assis Brasil;1200054
2010;4,25;Belterra;1501451
2010;0,10;Santo Antônio do Tauá;1507003
2010;3,70;Presidente Juscelino;2109205
2010;3,89;Rio Preto da Eva;1303569
2010;2,92;Limoeiro do Ajuru;1504000
2010;0,30;Novo Horizonte do Oeste;1100502
2010;2,74;Lagoa da Confusão;1711902
2010;22,38;Peixoto de Azevedo;5106422
2010;8,56;Rondolândia;5107578
2010;0,26;Arapoema;1702307
2010;8,70;Alto Paraíso;1100403
2010;6,24;Bacabeira;2101251
2010;1,66;Cacoal;1100049
2010;1,18;Conquista D'Oeste;5103361
2010;0,15;Serra do Navio;1600055
2010;14,43;Maués;1302900
2010;1,45;Capinzal do Norte;2102754
2010;4,97;Santa Cruz do Xingu;5107743
2010;3,41;Nova Canaã do Norte;5106216
2010;0,11;Matinha;2106508
2010;0,35;Dois Irmãos do Tocantins;1707207
2010;1,52;Castanhal;1502400
2010;0,52;Serra Nova Dourada;5107883
2010;6,84;São José do Xingu;5107354
2010;0,87;Tonantins;1304237
2010;8,34;Governador Luiz Rocha;2104628
2010;5,57;Caapiranga;1300839
2010;2,88;Nova Marilândia;5108857
2010;0,05;Benevides;1501501
2010;0,85;Ji-Paraná;1100122
2010;0,46;Itaguatins;1710706
2010;4,79;Guarantã do Norte;5104104
2010;3,85;Senador Guiomard;1200450
2010;13,37;Buriticupu;2102325
2010;42,53;Cumaru do Norte;1502764
2010;0,30;Aguiarnópolis;1700301
2010;7,36;Curuá;1502855
2010;0,16;Colares;1502608
2010;17,42;Bagre;1501105
2010;0,16;Morros;2107100
2010;10,79;Manacapuru;1302504
2010;13,58;Barreirinha;1300508
2010;49,74;Brasil Novo;1501725
2010;1,72;Porto Grande;1600535
2010;9,20;Matupá;5105606
2010;5,02;Oiapoque;1600501
2010;0,29;Angico;1701051
2010;5,37;Tapauá;1304104
2010;3,77;Alto Boa Vista;5100359
2010;0,08;São Miguel do Guamá;1507607
2010;4,35;Lucas do Rio Verde;5105259
2010;5,57;Aragominas;1701309
2010;4,60;Turiaçu;2112407
2010;1,92;Joselândia;2105609
2010;0,50;Pinheiro;2108603
2010;2,16;Canabrava do Norte;5102694
2010;3,18;Itapuã do Oeste;1101104
2010;0,03;Bernardo do Mearim;2101939
2010;4,21;Parauapebas;1505536
2010;56,32;Placas;1505650
2010;3,65;Curionópolis;1502772
2010;3,77;Codó;2103307
2010;7,76;Tuntum;2112308
2010;0,95;Vitória do Mearim;2112902
2010;6,74;Nova Lacerda;5106182
2010;11,96;Porto Acre;1200807
2010;2,79;Itaúba;5104559
2010;33,77;Buritis;1100452
2010;4,89;Cutias;1600212
2010;20,96;Costa Marques;1100080
2010;0,21;Brejo de Areia;2102150
2010;1,10;Cáceres;5102504
2010;7,16;Parintins;1303403
2010;36,68;Tucuruí;1508100
2010;3,09;Alto Alegre dos Parecis;1100379
2010;0,26;Imperatriz;2105302
2010;48,58;Tailândia;1507953
2010;3,75;Epitaciolândia;1200252
2010;1,07;Pau D'Arco;1505551
2010;0,55;Anori;1300102
2010;1,88;Pedra Branca do Amapari;1600154
2010;349,57;São Félix do Xingu;1507300
2010;3,07;Ourilândia do Norte;1505437
2010;8,78;Santa Rita;2110203
2010;0,08;Bacabal;2101202
2010;0,91;Belém;1501402
2010;0,18;Indiavaí;5104500
2010;3,23;Gaúcha do Norte;5103858
2010;11,96;Brasiléia;1200104
2010;0,02;Esperantinópolis;2104008
2010;0,00;Campo Novo do Parecis;5102637
2010;1,18;Mazagão;1600402
2010;0,13;Presidente Médici;1100254
2010;0,06;Primavera de Rondônia;1101476
2010;1,26;Couto Magalhães;1706001
2010;3,57;Uarini;1304260
2010;0,00;Araguanã;2100873
2010;1,75;Mirassol d'Oeste;5105622
2010;9,04;Macapá;1600303
2010;1,00;Santa Luzia do Pará;1506559
2010;6,42;Vitória do Jari;1600808
2010;10,42;Rodrigues Alves;1200427
2010;5,81;Autazes;1300300
2010;5,63;Bannach;1501253
2010;0,61;Colíder;5103205
2010;0,08;Nova Olinda;1714880
2010;2,31;São João da Ponta;1507466
2010;4,13;Ariquemes;1100023
2010;3,81;Sinop;5107909
2010;0,18;Governador Edison Lobão;2104552
2010;1,09;Vera;5108501
2010;13,72;Nhamundá;1303007
2010;0,02;Pedreiras;2108207
2010;20,33;Novo Aripuanã;1303304
2010;17,09;Nova Bandeirantes;5106158
2010;4,24;Jatobá;2105450
2010;0,38;Quatipuru;1506112
2010;0,06;Tracuateua;1508035
2010;0,12;Governador Newton Bello;2104651
2010;0,08;Timbiras;2112100
2010;0,28;Viana;2112803
2010;19,22;Ulianópolis;1508126
2010;0,71;Jauru;5105002
2010;0,17;Nova Timboteua;1505007
2010;0,08;Bernardo Sayão;1703206
2010;12,75;Mojuí dos Campos;1504752
2010;12,92;Confresa;5103353
2010;7,47;Bonfim;1400159
2010;2,54;Anamã;1300086
2010;5,92;Iranduba;1301852
2010;1,22;Nova Brasilândia D'Oeste;1100148
2010;0,26;Chapada dos Guimarães;5103007
2010;1,49;Ananás;1701002
2010;22,18;Cruzeiro do Sul;1200203
2010;37,24;Dom Eliseu;1502939
2010;3,83;Abaetetuba;1500107
2010;1,17;Redenção;1506138
2010;1,26;São Luís;2111300
2010;0,85;Diamantino;5103502
2010;0,17;Campos de Júlio;5102686
2010;0,38;Santa Luzia do Paruá;2110039
2010;0,16;Ourém;1505403
2010;0,67;Peritoró;2108454
2010;2,71;Novo Airão;1303205
2010;8,33;Cláudia;5103056
2010;2,34;Nova Olinda do Norte;1303106
2010;4,61;Buritirana;2102358
2010;35,18;Cantá;1400175
2010;1,11;Muricilândia;1713957
2010;1,23;Pirapemas;2108801
2010;0,45;Lima Campos;2106003
2010;6,29;São Félix do Araguaia;5107859
2010;0,53;Magalhães Barata;1504109
2010;5,66;Maraã;1302801
2010;1,34;Canaã dos Carajás;1502152
2010;1,61;Maracaçumé;2106326
2010;4,44;Fortuna;2104206
2010;0,56;Igarapé-Açu;1503200
2010;0,14;Pedro Afonso;1716505
2010;0,95;Cerejeiras;1100056
2010;12,02;Canutama;1300904
2010;0,07;Juscimeira;5105200
2010;56,79;Oeiras do Pará;1505205
2010;9,43;Araguatins;1702208
2010;0,71;Luciara;5105309
2010;2,90;Juruá;1302207
2010;1,07;São Domingos do Capim;1507201
2010;8,19;Manoel Urbano;1200344
2010;0,53;Caseara;1703909
2010;17,93;Aveiro;1501006
2010;6,80;Jordão;1200328
2010;4,18;Santa Rita do Trivelato;5107768
2010;1,41;São José dos Basílios;2111250
2010;1,34;São João de Pirabas;1507474
2010;2,70;Parecis;1101450
2010;3,97;Zé Doca;2114007
2010;11,85;Tartarugalzinho;1600709
2010;19,91;Campo Novo de Rondônia;1100700
2010;3,70;Guajará-Mirim;1100106
2010;0,07;Vale do Paraíso;1101807
2010;19,22;Caroebe;1400233
2010;4,92;Monte Negro;1101401
2010;8,71;Castanheira;5102850
2010;0,14;Augusto Corrêa;1500909
2010;78,61;Barra do Corda;2101608
2010;1,16;Piraquê;1717206
2009;1,03;Itamarati;1301951
2009;0,00;Itaubal;1600253
2009;0,00;Lagoa do Tocantins;1711951
2009;0,00;Central do Maranhão;2103125
2009;0,00;Filadélfia;1707702
2009;0,00;Carolina;2102804
2009;0,00;Olho d'Água das Cunhãs;2107407
2009;0,00;Benedito Leite;2101806
2009;0,00;Cristalândia;1706100
2009;0,00;Araguainha;5101209
2009;0,00;Abreulândia;1700251
2009;0,00;Fátima;1707553
2009;0,00;São Luís;2111300
2009;0,00;Riachão;2109502
2009;0,00;São Roberto;2111672
2009;0,00;Dois Irmãos do Tocantins;1707207
2009;0,00;Palmeiras do Tocantins;1713809
2009;0,00;Ponte Alta do Tocantins;1717909
2009;0,00;Sucupira do Norte;2111904
2009;0,00;São Pedro da Cipa;5107404
2009;0,00;Taipas do Tocantins;1720937
2009;0,00;Magalhães Barata;1504109
2009;0,00;Nossa Senhora do Livramento;5106109
2009;0,00;Pedro Afonso;1716505
2009;0,00;Pontal do Araguaia;5106653
2009;0,00;Buriti do Tocantins;1703800
2009;0,00;Alto Taquari;5100607
2009;0,00;Santo Antônio do Leste;5107792
2009;0,00;Augustinópolis;1702554
2009;0,00;São Salvador do Tocantins;1720259
2009;0,00;Palmeirante;1715705
2009;0,00;Vitorino Freire;2113009
2009;0,00;São Sebastião do Tocantins;1720309
2009;0,00;Porto Alegre do Tocantins;1718006
2009;0,00;Itiquira;5104609
2009;0,00;Pugmil;1718451
2009;0,00;Lago dos Rodrigues;2105948
2009;0,00;Carrasco Bonito;1703891
2009;0,00;Palmas;1721000
2009;0,00;Paranã;1716208
2009;0,00;Tupirama;1721257
2009;0,00;Passagem Franca;2107902
2009;0,00;Barra do Ouro;1703073
2009;0,00;Cajapió;2102408
2009;0,00;São Domingos do Azeitão;2110658
2009;0,00;Bela Vista do Maranhão;2101772
2009;0,00;Tocantínia;1721109
2009;0,00;São José de Ribamar;2111201
2009;0,00;Alvorada;1700707
2009;0,00;Talismã;1720978
2009;0,00;Campos de Júlio;5102686
2009;0,00;Gurupi;1709500
2009;0,00;Raposa;2109452
2009;0,00;Sucupira;1720853
2009;0,00;Torixoréu;5108204
2009;0,00;Mirinzal;2106805
2009;0,00;Natividade;1714203
2009;0,00;Conceição do Lago-Açu;2103554
2009;0,00;Guiratinga;5104203
2009;0,00;Goiatins;1709005
2009;0,00;Alto Garças;5100409
2009;0,00;Santa Rosa do Tocantins;1718907
2009;0,00;Lago da Pedra;2105708
2009;0,00;Rio Branco;5107206
2009;0,00;Igarapé Grande;2105203
2009;0,00;Primavera do Leste;5107040
2009;0,00;Jaú do Tocantins;1711506
2009;0,00;Ponte Alta do Bom Jesus;1717800
2009;0,00;Barra do Garças;5101803
2009;0,00;Cachoeira Grande;2102374
2009;0,00;Santa Cruz do Arari;1506401
2009;0,00;Sapucaia;1507755
2009;0,00;Nova Rosalândia;1715002
2009;0,00;Trizidela do Vale;2112233
2009;0,00;São Vicente Ferrer;2111706
2009;0,00;Mãe do Rio;1504059
2009;0,00;Axixá;2101103
